kid_age,kid_english_level,previous_events_attended,previous_no_shows,event_category,event_target_level,event_duration_hours,event_price_tnd,distance_km,days_until_event,is_weekend,event_is_featured,weather_rain_prob,weather_temp_c,sms_reminder_sent,attended
9,A2_ELEMENTARY,11,1,TREASURE_HUNT,ALL_LEVELS,1.5,25,16.87,8,1,0,0.383,17.7,no,1
6,A1_BEGINNER,8,1,Field_trip,A1_BEGINNER,2,0,7.64,13,0,0,0.19,26.8,0,1
7,A1_BEGINNER,29,17,STORYTELLING_PARK,ALL_LEVELS,3,41,7.41,2,0,0,0.12,32.8,1,0
5,A2_ELEMENTARY,24,10,STORYTELLING_PARK,A1_BEGINNER,1.5,64,5.22,4,0,0,0.359,27.1,1,0
13,B1_INTERMEDIATE,29,5,ARTS_AND_CRAFTS,B1_INTERMEDIATE,4,39,6.82,8,0,1,0.179,23.5,1,1
5,unknown,30,2,ROLE_PLAY_GAMES,A2_ELEMENTARY,2,0,3.17,3,1,0,0.162,27.8,1,1
11,A2_ELEMENTARY,6,2,SPORTS_AND_ENGLISH,A1_BEGINNER,2.5,32,17.93,13,0,1,0.605,29.9,1,0
10,A1_BEGINNER,8,4,NATURE_VOCAB_WALK,A1_BEGINNER,2.5,0,23.82,13,0,0,0,19.3,1,0
8,B1_INTERMEDIATE,3,1,TREASURE_HUNT,A1_BEGINNER,1.5,0,15.64,11,0,0,0.192,29.5,1,0
7,A1_BEGINNER,30,1,NATURE_VOCAB_WALK,A1_BEGINNER,1,17,19.53,2,1,0,0.457,20.1,1,1
6,A1_BEGINNER,17,5,ARTS_AND_CRAFTS,B1_INTERMEDIATE,1,62,NA,17,1,0,0.047,34.1,0,0
?,A2_ELEMENTARY,2,0,ENGLISH_CAMP_DAY,A1_BEGINNER,1,21,2.42,22,1,0,0.609,21.2,1,1
6,A2_ELEMENTARY,21,7,SPORTS_AND_ENGLISH,A1_BEGINNER,2,36,13.21,14,0,1,0,9.3,1,1
10,A1_BEGINNER,21,8,TREASURE_HUNT,ALL_LEVELS,3,50,1.07,9,1,0,0.599,25.9,1,0
7,A1_BEGINNER,21,7,ROLE_PLAY_GAMES,A2_ELEMENTARY,1.5,0,14.08,4,0,0,0.239,16.9,1,0
6,A1_BEGINNER,9,4,NATURE_VOCAB_WALK,A1_BEGINNER,3,0,2.9,8,0,0,0.193,24.6,1,1
6,A1_BEGINNER,30,16,ARTS_AND_CRAFTS,B1_INTERMEDIATE,2,79,4.24,12,1,1,0.532,4.6,0,1
8,A2_ELEMENTARY,8,2,ENGLISH_PICNIC,A2_ELEMENTARY,3,50,7.47,12,1,0,0.3,17.2,1,1
10,A2_ELEMENTARY,22,0,ENGLISH_CAMP_DAY,ALL_LEVELS,4,21,4.77,13,1,0,0.477,17,1,1
6,A1_BEGINNER,4,2,ENGLISH_CAMP_DAY,A1_BEGINNER,1.5,65,1.69,1,1,0,0.422,25.2,1,1
12,B1_INTERMEDIATE,0,0,OUTDOOR_THEATER,ALL_LEVELS,3,0,5.66,7,1,0,0.522,6.4,0,0
6,A1_BEGINNER,8,4,ROLE_PLAY_GAMES,A2_ELEMENTARY,4,32,1.47,21,1,0,0.378,28.3,1,0
8,B1_INTERMEDIATE,8,2,treasure_hunt,A2_ELEMENTARY,3,42,6.73,11,1,0,0,25.2,0,1
9,B1_INTERMEDIATE,12,1,NA,ALL_LEVELS,3,0,0.83,7,1,0,0.059,6.1,0,1
8,A2_ELEMENTARY,2,1,ENGLISH_PICNIC,B1_INTERMEDIATE,2,0,8.32,7,0,0,0,5,0,0
12,A2_ELEMENTARY,18,6,TREASURE_HUNT,A1_BEGINNER,1.5,41,8.66,10,1,0,0.01,22.6,1,1
5,A1_BEGINNER,9,2,ROLE_PLAY_GAMES,B1_INTERMEDIATE,4,65,13.79,1,0,0,0.752,22.1,1,1
12,B1_INTERMEDIATE,2,0,FIELD_TRIP,A2_ELEMENTARY,2,61,11.47,6,1,0,0,24.1,1,1
6,A1_BEGINNER,20,5,Arts_and_crafts,A2_ELEMENTARY,2,0,0.7,20,0,0,0.241,19.6,1,1
7,,4,2,TREASURE_HUNT,B1_INTERMEDIATE,3,0,15.25,14,0,0,0.39,21.4,0,0
11,B1_INTERMEDIATE,11,5,ARTS_AND_CRAFTS,A2_ELEMENTARY,1.5,30,1.83,7,1,0,0.518,15.9,1,0
13,A2_ELEMENTARY,8,3,STORYTELLING_PARK,A1_BEGINNER,1,0,9.74,4,0,0,0.112,16,1,0
10,A2_ELEMENTARY,15,0, ROLE_PLAY_GAMES ,ALL_LEVELS,1.5,20,12.03,18,1,0,0.163,17.2,1,1
6,A2_ELEMENTARY,22,4,ENGLISH_PICNIC,A1_BEGINNER,3,33,5.86,1,1,0,0.623,23.7,1,1
7,A1_BEGINNER,16,9,FIELD_TRIP,ALL_LEVELS,2,73,5.15,11,0,0,0.262,11.3,1,0
8,A2_ELEMENTARY,15,1,ROLE_PLAY_GAMES,A2_ELEMENTARY,2.5,0,?,5,1,0,0.081,2.7,0,0
11,B1_INTERMEDIATE,2,0,field_trip,A1_BEGINNER,2,0,20.37,2,0,0,0.526,23.4,0,1
13,B1_INTERMEDIATE,1,0,STORYTELLING_PARK,A1_BEGINNER,3,34,10.58,17,0,0,0.372,16.7,1,1
NA,A2_ELEMENTARY,21,11,OUTDOOR_THEATER,B1_INTERMEDIATE,3,0,3.14,6,0,0,0.484,19.7,0,0
7,A2_ELEMENTARY,5,0,SPORTS_AND_ENGLISH,B1_INTERMEDIATE,2.5,65,2.1,0,0,0,0.174,17.2,1,1
11,A2_ELEMENTARY,16,8,ENGLISH_PICNIC,A2_ELEMENTARY,1.5,0,4.06,14,0,0,0.346,27.4,1,1
11,A2_ELEMENTARY,9,2,ENGLISH_PICNIC,B1_INTERMEDIATE,2,0,17.71,3,0,0,0.058,15.9,0,0
10,A1_BEGINNER,26,6,FIELD_TRIP,ALL_LEVELS,1,65,9.07,3,1,1,0.353,19.8,0,0
8,A2_ELEMENTARY,21,2,SPORTS_AND_ENGLISH,B1_INTERMEDIATE,3,0,4.19,13,0,0,0.428,36,1,1
6,A1_BEGINNER,21,10,ENGLISH_PICNIC,A1_BEGINNER,2,42,12.99,7,1,1,0.276,19,1,1
9,A2_ELEMENTARY,3,1,SPORTS_AND_ENGLISH,A1_BEGINNER,4,0,5.6,14,0,0,0.467,11.3,1,0
9,B1_INTERMEDIATE,27,10,FIELD_TRIP,ALL_LEVELS,2,58,17.42,7,1,0,0.619,25.1,1,0
11,B1_INTERMEDIATE,10,3,ENGLISH_CAMP_DAY,A1_BEGINNER,4,0,15.96,15,1,0,0.062,14,1,0
10,A2_ELEMENTARY,19,5,ARTS_AND_CRAFTS,ALL_LEVELS,3,61,10.48,19,0,0,0.664,20.5,1,0
6,A2_ELEMENTARY,23,2,STORYTELLING_PARK,A2_ELEMENTARY,2,26,5.84,9,0,0,1,18.2,1,1
12,B1_INTERMEDIATE,9,1,unknown,ALL_LEVELS,1.5,0,5.87,1,0,0,0.062,23.2,0,1
13,B1_INTERMEDIATE,5,3,OUTDOOR_THEATER,A1_BEGINNER,2,0,9.11,5,0,0,0.041,32.1,1,0
10,A2_ELEMENTARY,28,8,NATURE_VOCAB_WALK,A2_ELEMENTARY,2.5,34,10.14,8,0,0,0.347,31.2,0,0
11,A2_ELEMENTARY,15,5,SPORTS_AND_ENGLISH,B1_INTERMEDIATE,3,0,16.05,11,0,0,0.187,28,0,0
12,B1_INTERMEDIATE,22,1,ENGLISH_CAMP_DAY,ALL_LEVELS,2.5,0,13.33,12,0,0,0.345,12.1,1,1
,B1_INTERMEDIATE,14,8,OUTDOOR_THEATER,A1_BEGINNER,2,0,17,12,1,0,0.124,29.2,0,0
5,A1_BEGINNER,8,1,ENGLISH_PICNIC,A2_ELEMENTARY,1,0,1.87,8,0,1,0.242,23.7,1,1
7,A1_BEGINNER,21,7,ENGLISH_PICNIC,A1_BEGINNER,2.5,0,13.74,14,0,0,NA,12.5,1,0
8,B1_INTERMEDIATE,30,16,STORYTELLING_PARK,B1_INTERMEDIATE,4,43,6.37,8,0,0,0,26.1,0,1
8,A2_ELEMENTARY,8,3,TREASURE_HUNT,B1_INTERMEDIATE,4,63,11.5,12,yes,0,0.04,26.9,0,0
?,A1_BEGINNER,5,0,Outdoor_theater,A2_ELEMENTARY,2,0,2.76,24,1,0,0,29.2,0,0
12,B1_INTERMEDIATE,6,1,TREASURE_HUNT,A2_ELEMENTARY,2.5,0,19.25,15,0,0,0.303,18.8,1,0
5,A2_ELEMENTARY,21,4,STORYTELLING_PARK,ALL_LEVELS,3,80,16.75,19,1,0,0,?,yes,1
10,B1_INTERMEDIATE,4,2,OUTDOOR_THEATER,A2_ELEMENTARY,2,50,0.96,5,0,0,0,18.8,0,0
9,B1_INTERMEDIATE,30,14,ENGLISH_PICNIC,A2_ELEMENTARY,1.5,33,5.5,17,1,0,0,25.5,yes,0
NA,A1_BEGINNER,22,13,OUTDOOR_THEATER,ALL_LEVELS,2.5,0,19.13,8,1,0,?,27.5,1,0
9,A2_ELEMENTARY,6,2,null,A1_BEGINNER,2,0,7.21,17,1,0,0.291,27,1,0
12,B1_INTERMEDIATE,24,7,ROLE_PLAY_GAMES,A2_ELEMENTARY,1.5,55,7.41,24,1,0,0.335,29.7,1,0
5,A1_BEGINNER,14,6,ARTS_AND_CRAFTS,NA,1,76,1.62,20,1,0,0,10,1,1
6,A1_BEGINNER,28,1,ARTS_AND_CRAFTS,A1_BEGINNER,2,38,8.55,1,0,0,0,18.1,0,1
10,A1_BEGINNER,24,11,sports_and_english,B1_INTERMEDIATE,2,0,3.47,9,yes,0,0.536,24.2,1,0
7,A2_ELEMENTARY,6,3,NATURE_VOCAB_WALK,ALL_LEVELS,2,54,12.99,3,0,1,0.146,15.7,0,0
9,A1_BEGINNER,14,6,ENGLISH_CAMP_DAY,ALL_LEVELS,3,38,4.04,11,1,0,0.045,24.2,1,0
11,unknown,23,7,NATURE_VOCAB_WALK,ALL_LEVELS,2,0,2.45,21,0,0,0.102,unknown,0,0
NA,A1_BEGINNER,20,5,ARTS_AND_CRAFTS,A2_ELEMENTARY,3,0,12.6,27,1,0,0,23.5,1,1
7,A1_BEGINNER,24,6,SPORTS_AND_ENGLISH,A1_BEGINNER,3,999999,1.08,2,0,0,0.054,15.4,1,1
5,A1_BEGINNER,29,3,OUTDOOR_THEATER,A1_BEGINNER,3,58,5.33,15,1,0,0.028,20.6,1,1
10,A1_BEGINNER,2,0,ENGLISH_CAMP_DAY,ALL_LEVELS,2,72,15.67,5,1,0,0.272,27.2,0,1
10,A2_ELEMENTARY,0,0,STORYTELLING_PARK,A2_ELEMENTARY,2,68,6.91,5,0,0,0.302,23.1,1,0
10,A2_ELEMENTARY,29,1,ARTS_AND_CRAFTS,A2_ELEMENTARY,1,57,8.35,6,1,0,0.095,16.4,1,1
8,A1_BEGINNER,23,1,ROLE_PLAY_GAMES,A1_BEGINNER,3,66,1.2,7,0,0,0.488,19.3,1,1
10,A2_ELEMENTARY,5,2,OUTDOOR_THEATER,B1_INTERMEDIATE,4,75,16.67,3,0,0,0.387,40.7,1,0
7,A1_BEGINNER,16,7, OUTDOOR_THEATER ,A2_ELEMENTARY,2.5,0,18.03,17,1,1,0,21.1,1,0
11,B1_INTERMEDIATE,24,1,STORYTELLING_PARK,B1_INTERMEDIATE,2.5,27,2.96,1,1,0,0.602,15.3,1,0
6,A1_BEGINNER,8,2,ENGLISH_CAMP_DAY,A2_ELEMENTARY,1,61,15.22,11,1,1,0.121,26.2,1,1
8,B1_INTERMEDIATE,19,5,ENGLISH_PICNIC,ALL_LEVELS,2,0,13.17,19,1,0,0.066,32.6,0,0
7,A1_BEGINNER,11,1,OUTDOOR_THEATER,B1_INTERMEDIATE,1,0,20.93,15,0,0,0,25.3,1,1
8,A2_ELEMENTARY,14,7,OUTDOOR_THEATER,A2_ELEMENTARY,1,0,15.97,2,1,0,0.308,25.1,0,0
10,A2_ELEMENTARY,10,1,English_camp_day,ALL_LEVELS,2.5,29,11.07,16,1,0,0.049,16.1,1,1
13,B1_INTERMEDIATE,3,1,ROLE_PLAY_GAMES,B1_INTERMEDIATE,3,0,18.58,11,0,0,0.524,9.3,1,0
12,B1_INTERMEDIATE,4,0,ROLE_PLAY_GAMES,A2_ELEMENTARY,2.5,61,7.88,8,1,0,0.157,26.9,1,1
5,A2_ELEMENTARY,7,2,TREASURE_HUNT,A2_ELEMENTARY,3,60,15.4,3,1,0,0.008,19.8,0,1
9,B1_INTERMEDIATE,6,4,Sports_and_english,A1_BEGINNER,2.5,0,3.43,13,0,0,0,11.5,1,0
12,B1_INTERMEDIATE,25,8,ARTS_AND_CRAFTS,A2_ELEMENTARY,2.5,33,15.32,18,0,0,0.06,9.3,1,0
7,A2_ELEMENTARY,5,2,ENGLISH_CAMP_DAY,A2_ELEMENTARY,4,59,3.86,2,0,0,0.365,12.1,0,1
11,A2_ELEMENTARY,25,2,SPORTS_AND_ENGLISH,ALL_LEVELS,3,0,12.4,2,1,0,0.284,29.8,0,1
13,B1_INTERMEDIATE,29,11,FIELD_TRIP,B1_INTERMEDIATE,1,72,3.12,15,1,0,0.167,7.1,1,0
6,A2_ELEMENTARY,19,10,OUTDOOR_THEATER,B1_INTERMEDIATE,3,0,6.52,17,0,1,0.256,18.8,yes,0
7,A1_BEGINNER,8,1,FIELD_TRIP,A2_ELEMENTARY,2,0,16.17,16,0,0,0.077,19.7,0,0
7,A2_ELEMENTARY,2,0,TREASURE_HUNT,unknown,2,43,1.01,13,0,0,0,11.4,1,1
11,A2_ELEMENTARY,1,0,TREASURE_HUNT,A2_ELEMENTARY,1.5,67,10.85,1,0,0,0.57,11.6,1,1
11,B1_INTERMEDIATE,4,0,OUTDOOR_THEATER,A1_BEGINNER,2.5,39,11.55,5,1,0,0.468,14.6,0,1
7,A2_ELEMENTARY,5,3,STORYTELLING_PARK,A2_ELEMENTARY,4,38,0.02,11,1,0,0.196,18.1,0,0
10,A1_BEGINNER,18,4,N/A,B1_INTERMEDIATE,2,40,12.85,1,0,0,0.313,32.6,0,0
13,A2_ELEMENTARY,1,0,nature_vocab_walk,,1.5,80,17.3,7,1,1,0.447,23.6,0,1
10,A2_ELEMENTARY,20,7,FIELD_TRIP,B1_INTERMEDIATE,2.5,0,26.67,19,1,0,0,10.5,1,0
12,A2_ELEMENTARY,29,3,ENGLISH_PICNIC,A1_BEGINNER,4,0,6.9,11,1,0,0,8,1,0
9,B1_INTERMEDIATE,21,2,TREASURE_HUNT,A2_ELEMENTARY,1,73,10.97,5,1,0,0,29.1,0,1
11,NA,14,4,STORYTELLING_PARK,A2_ELEMENTARY,2,0,8.13,3,1,0,0.136,26.7,1,1
5,A1_BEGINNER,14,4,ARTS_AND_CRAFTS,A1_BEGINNER,2,0,0.41,7,1,0,0.355,17.2,0,1
8,A2_ELEMENTARY,29,8,ENGLISH_CAMP_DAY,ALL_LEVELS,2,72,13.84,6,0,0,0.095,14.6,1,0
8,B1_INTERMEDIATE,16,3,OUTDOOR_THEATER,B1_INTERMEDIATE,1.5,71,0.82,6,0,0,0.281,17.6,1,1
6,A1_BEGINNER,30,5,NATURE_VOCAB_WALK,ALL_LEVELS,4,21,17.24,20,0,0,1,29.4,1,0
10,A2_ELEMENTARY,23,4,ENGLISH_CAMP_DAY,A1_BEGINNER,1,62,2.58,11,1,0,0.259,10.6,0,1
13,A2_ELEMENTARY,25,11,NATURE_VOCAB_WALK,A1_BEGINNER,4,0,7.95,3,1,0,0,26.9,1,0
11,A2_ELEMENTARY,27,7,ARTS_AND_CRAFTS,A2_ELEMENTARY,1,0,10.65,2,0,0,0,,0,0
11,B1_INTERMEDIATE,18,2,TREASURE_HUNT,A2_ELEMENTARY,1,0,4.34,17,0,0,0.17,23.2,0,0
?,A1_BEGINNER,24,2,ARTS_AND_CRAFTS,A1_BEGINNER,1.5,61,1.07,13,1,0,0.529,21.6,0,1
7,A1_BEGINNER,2,0,ENGLISH_PICNIC,A2_ELEMENTARY,1,0,5.3,5,0,1,0.406,24.6,1,1
8,B1_INTERMEDIATE,30,6,ENGLISH_PICNIC,A2_ELEMENTARY,1.5,0,11.74,4,0,1,0.209,25,1,1
11,A2_ELEMENTARY,20,5,TREASURE_HUNT,A2_ELEMENTARY,3,0,3.55,6,1,0,0.358,18.8,1,0
7,A1_BEGINNER,25,15,ARTS_AND_CRAFTS,B1_INTERMEDIATE,1,0,6.07,8,1,1,0.426,19.4,1,0
13,B1_INTERMEDIATE,18,2,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,4,0,3.66,15,0,1,0.092,28.8,1,0
7,A1_BEGINNER,1,0,ENGLISH_PICNIC,B1_INTERMEDIATE,1.5,0,2.1,19,0,1,0.522,16.1,1,1
7,A1_BEGINNER,30,12,OUTDOOR_THEATER,ALL_LEVELS,1,0,29.25,4,no,0,0,13.4,1,0
10,A2_ELEMENTARY,21,9,storytelling_park,A2_ELEMENTARY,1.5,0,0.75,4,0,0,0.433,21,1,0
8,A2_ELEMENTARY,7,3,NATURE_VOCAB_WALK,B1_INTERMEDIATE,2,0,3.5,5,1,0,0.174,17.7,0,0
12,B1_INTERMEDIATE,20,0,SPORTS_AND_ENGLISH,ALL_LEVELS,1.5,0,6.44,8,1,0,0.461,16.7,1,1
5,A1_BEGINNER,27,16,NATURE_VOCAB_WALK,A2_ELEMENTARY,2,0,17.52,13,0,0,0,37.1,0,0
8,A2_ELEMENTARY,24,6,ENGLISH_CAMP_DAY,A2_ELEMENTARY,2.5,73,1.56,11,0,1,0.076,29.1,0,1
13,A2_ELEMENTARY,10,4,NATURE_VOCAB_WALK,A2_ELEMENTARY,2,0,6.36,18,0,1,0.485,7.9,0,0
11,A2_ELEMENTARY,3,1,ENGLISH_PICNIC,A2_ELEMENTARY,2.5,60,6.8,17,1,0,0.26,36,0,0
11,A2_ELEMENTARY,25,1,TREASURE_HUNT,ALL_LEVELS,1.5,0,5.94,10,1,0,0,24.7,0,1
11,B1_INTERMEDIATE,13,7,ENGLISH_PICNIC,ALL_LEVELS,1,25,unknown,11,0,1,0.141,27.3,0,1
8,A2_ELEMENTARY,16,3,TREASURE_HUNT,A1_BEGINNER,2.5,28,1.39,9,0,0,0,16.9,1,1
11,B1_INTERMEDIATE,10,3,ENGLISH_PICNIC,ALL_LEVELS,4,73,8.11,1,1,0,0.371,27.7,1,1
9,A2_ELEMENTARY,24,9,NATURE_VOCAB_WALK,B1_INTERMEDIATE,1,67,10.84,6,1,0,0.137,25.4,0,0
5,A1_BEGINNER,2,1,FIELD_TRIP,ALL_LEVELS,1.5,28,NA,4,1,0,0.065,30.7,0,1
6,A1_BEGINNER,12,4,ARTS_AND_CRAFTS,A1_BEGINNER,1.5,0,14.7,3,0,0,0.416,20.9,1,0
11,B1_INTERMEDIATE,23,4,TREASURE_HUNT,B1_INTERMEDIATE,1.5,0,7.4,10,0,0,0.193,23,0,1
7,A2_ELEMENTARY,2,1,TREASURE_HUNT,B1_INTERMEDIATE,2.5,0,6.78,16,1,0,0.311,25.6,0,0
13,B1_INTERMEDIATE,26,11,SPORTS_AND_ENGLISH,ALL_LEVELS,1.5,51,19.92,14,1,1,0.102,33.6,no,0
5,A2_ELEMENTARY,19,9,STORYTELLING_PARK,B1_INTERMEDIATE,4,50,10.84,17,1,0,0.406,29.9,1,0
13,A2_ELEMENTARY,27,7,Field_trip,ALL_LEVELS,1.5,0,5.15,8,1,0,0.258,16.8,1,1
6,A2_ELEMENTARY,21,3,STORYTELLING_PARK,A1_BEGINNER,1.5,0,12.47,6,yes,0,0.599,18.8,0,1
11,A2_ELEMENTARY,4,2,NATURE_VOCAB_WALK,A2_ELEMENTARY,2,0,22.73,15,0,0,0.515,10,1,1
8,A2_ELEMENTARY,7,0,OUTDOOR_THEATER,ALL_LEVELS,2,0,8.21,12,1,0,0.124,5.3,0,1
7,A1_BEGINNER,11,2,english_picnic,B1_INTERMEDIATE,1,18,19.98,20,0,0,0,26.3,0,1
11,B1_INTERMEDIATE,11,5,NATURE_VOCAB_WALK,ALL_LEVELS,4,0,16.27,10,0,0,0.293,29.8,1,0
8,A2_ELEMENTARY,13,3,FIELD_TRIP,ALL_LEVELS,2,44,11.79,16,0,0,0.046,35,0,1
12,B1_INTERMEDIATE,2,1,ROLE_PLAY_GAMES,A1_BEGINNER,1,45,11.49,19,1,0,0.623,18.4,1,0
11,A2_ELEMENTARY,15,3,NATURE_VOCAB_WALK,B1_INTERMEDIATE,2.5,0,7.37,12,0,0,0.157,24.7,0,1
7,A2_ELEMENTARY,16,5,FIELD_TRIP,A1_BEGINNER,2,71,4.85,8,0,0,0,32.4,1,0
9,A2_ELEMENTARY,10,3,TREASURE_HUNT,ALL_LEVELS,2,0,3.39,19,0,0,0.002,11.9,0,1
unknown,A2_ELEMENTARY,2,0,ENGLISH_CAMP_DAY,ALL_LEVELS,3,0,1.02,8,0,0,0,16.8,1,1
5,A1_BEGINNER,7,1,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,1,29,13.04,23,0,0,0.264,27.9,1,1
5,A1_BEGINNER,17,4,STORYTELLING_PARK,A1_BEGINNER,1,20,3.77,18,0,0,0.092,12.3,1,1
12,A2_ELEMENTARY,11,3,STORYTELLING_PARK,ALL_LEVELS,2,0,9.96,0,0,0,0.477,38,0,0
10,A2_ELEMENTARY,26,13,ENGLISH_PICNIC,A1_BEGINNER,3,70,2.77,8,1,0,0.175,7,1,0
7,A2_ELEMENTARY,4,1, TREASURE_HUNT ,ALL_LEVELS,1,0,5.32,13,1,0,0,19.4,0,0
5,A1_BEGINNER,16,8,sports_and_english,A2_ELEMENTARY,3,30,12.14,20,0,1,0.119,13.7,1,0
11,B1_INTERMEDIATE,24,7,SPORTS_AND_ENGLISH,A1_BEGINNER,1,0,4.86,5,0,0,0.335,22.8,1,0
6,A2_ELEMENTARY,21,8,ENGLISH_CAMP_DAY,A1_BEGINNER,2.5,38,9.81,15,0,0,0.202,6.6,1,0
11,B1_INTERMEDIATE,20,4,ENGLISH_PICNIC,B1_INTERMEDIATE,2.5,24,7.12,16,0,0,0.174,36.2,1,0
12,A2_ELEMENTARY,0,0, FIELD_TRIP ,ALL_LEVELS,1,70,16.19,14,1,0,0.499,34.6,1,0
6,A1_BEGINNER,15,4,ENGLISH_PICNIC,A2_ELEMENTARY,2,0,17.16,9,1,1,0.432,27.1,1,1
8,B1_INTERMEDIATE,1,0,,ALL_LEVELS,2,0,2.83,6,0,1,0.382,24.6,0,1
12,B1_INTERMEDIATE,17,10, TREASURE_HUNT ,A2_ELEMENTARY,2,33,0.1,23,1,0,0.294,18.3,1,0
10,B1_INTERMEDIATE,0,0,SPORTS_AND_ENGLISH,A1_BEGINNER,3,74,20.29,8,0,0,0.327,19.2,1,0
12,B1_INTERMEDIATE,22,4,ARTS_AND_CRAFTS,B1_INTERMEDIATE,2,0,17.88,8,1,0,0,16.7,1,0
9,A2_ELEMENTARY,22,13,ARTS_AND_CRAFTS,A2_ELEMENTARY,4,17,6.56,7,0,0,0.028,27.4,1,1
12,A2_ELEMENTARY,4,2,FIELD_TRIP,,1.5,0,13.54,0,1,0,0.077,25.8,0,1
?,null,6,0,ARTS_AND_CRAFTS,B1_INTERMEDIATE,1.5,0,10.88,4,0,1,0,16.8,1,1
5,A1_BEGINNER,1,0,NATURE_VOCAB_WALK,ALL_LEVELS,1,53,2.2,1,0,0,0.42,23.1,0,1
8,A1_BEGINNER,4,1,FIELD_TRIP,ALL_LEVELS,1,50,10.9,22,0,1,0,35.9,1,0
8,A2_ELEMENTARY,26,9,ROLE_PLAY_GAMES,A2_ELEMENTARY,3,37,6.8,12,1,0,0.509,30,1,0
7,A1_BEGINNER,2,1,ENGLISH_PICNIC,B1_INTERMEDIATE,2,0,NA,8,0,0,0.047,13.3,0,0
7,A1_BEGINNER,18,1,TREASURE_HUNT,ALL_LEVELS,3,0,14.71,8,0,0,0.008,13.4,0,0
5,A1_BEGINNER,10,2,SPORTS_AND_ENGLISH,A1_BEGINNER,3,73,17.94,19,1,0,0.58,7.4,1,1
5,A2_ELEMENTARY,14,1,OUTDOOR_THEATER,A1_BEGINNER,2.5,21,5.59,8,1,0,0.045,23.8,1,1
8,B1_INTERMEDIATE,19,11,TREASURE_HUNT,ALL_LEVELS,2,60,16.8,6,1,1,0.309,12.3,1,1
11,A2_ELEMENTARY,29,16,ENGLISH_PICNIC,B1_INTERMEDIATE,2.5,0,2.51,6,1,1,0.168,23.3,1,0
8,A1_BEGINNER,24,8,ARTS_AND_CRAFTS,ALL_LEVELS,3,0,6.75,1,1,0,0.778,20,0,0
9,B1_INTERMEDIATE,1,1,ENGLISH_CAMP_DAY,A2_ELEMENTARY,4,0,8.43,2,1,0,0.062,23.7,1,1
5,unknown,25,5,STORYTELLING_PARK,A2_ELEMENTARY,4,30,10.27,6,no,0,0.26,31.3,0,1
12,A2_ELEMENTARY,1,0,ENGLISH_PICNIC,B1_INTERMEDIATE,1.5,0,4.96,17,0,0,0.141,22.5,0,1
8,A1_BEGINNER,19,11,STORYTELLING_PARK,ALL_LEVELS,4,0,0.46,4,1,0,0,21,1,1
11,A2_ELEMENTARY,29,4,FIELD_TRIP,ALL_LEVELS,2,0,7.68,11,0,0,0.111,15,0,1
7,A1_BEGINNER,29,13,ENGLISH_CAMP_DAY,ALL_LEVELS,1,0,12.72,16,1,1,0.706,20.7,0,0
11,A2_ELEMENTARY,23,10,ENGLISH_CAMP_DAY,A2_ELEMENTARY,2,0,7.69,9,0,0,0.228,32.4,1,1
7,A2_ELEMENTARY,29,15, TREASURE_HUNT ,A2_ELEMENTARY,1.5,0,4.11,7,1,0,0.576,34.9,0,0
12,B1_INTERMEDIATE,9,3,STORYTELLING_PARK,,2,79,2.59,7,1,0,0,14.5,0,1
13,B1_INTERMEDIATE,2,1,FIELD_TRIP,,1,0,7.7,1,0,0,0.354,21.8,1,0
6,A1_BEGINNER,4,2,ROLE_PLAY_GAMES,ALL_LEVELS,4,39,4.02,10,1,0,0.701,11.4,1,0
8,A1_BEGINNER,15,7,ARTS_AND_CRAFTS,B1_INTERMEDIATE,1,43,8.22,10,0,0,0.761,18,1,0
8,A1_BEGINNER,22,2,role_play_games,B1_INTERMEDIATE,2.5,31,6.42,15,0,0,0,7.8,0,0
5,A1_BEGINNER,3,1,ARTS_AND_CRAFTS,A2_ELEMENTARY,1,0,4.74,1,1,0,0.284,20.7,1,1
5,A2_ELEMENTARY,6,3,ROLE_PLAY_GAMES,B1_INTERMEDIATE,2.5,0,10.14,8,1,0,0,30.1,0,0
5,A1_BEGINNER,15,9,OUTDOOR_THEATER,A2_ELEMENTARY,2.5,22,6.33,10,0,1,0.245,29,1,0
11,A2_ELEMENTARY,3,2,STORYTELLING_PARK,B1_INTERMEDIATE,4,0,6.1,8,0,0,0.595,27.3,1,0
10,A2_ELEMENTARY,18,2,STORYTELLING_PARK,ALL_LEVELS,3,21,2.2,6,1,0,0.303,23.1,0,1
13,B1_INTERMEDIATE,6,2,TREASURE_HUNT,A2_ELEMENTARY,2,0,6.44,2,1,1,0.275,20.6,0,1
12,A2_ELEMENTARY,8,3,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,2.5,0,4.09,19,0,0,0.53,32.6,1,1
6,A1_BEGINNER,13,7,STORYTELLING_PARK,A2_ELEMENTARY,1.5,0,9.65,6,1,1,0.351,23.6,1,0
8,B1_INTERMEDIATE,29,1,NATURE_VOCAB_WALK,A2_ELEMENTARY,4,41,15.74,14,yes,0,0,12.5,1,1
9,A1_BEGINNER,29,11,ROLE_PLAY_GAMES,A2_ELEMENTARY,2.5,0,19.11,2,0,0,0.076,9.1,1,0
